aveQtyPerPurchase,medHitTotal,medPageView,medRevenuePerSess,medTimeBtwnSess,minTimeBtwnSess,numOfSess,percentSessWithPurchase
672.0,879.0,-77.5,7364.98,4763.5,5280.0,-598.75,7372.98
189.0,483.0,-122.5,285.53,1382.5,2904.0,-936.25,293.53
374.043478261,759.0,-77.5,38.5,2677.80434783,4560.0,-598.75,46.5
280.0,381.0,-130.0,2012.78,2019.5,2292.0,-992.5,2020.78
284.454545455,561.0,-100.0,1015.63,2050.68181818,3372.0,-767.5,1023.63
273.0,729.0,-70.0,4868.29,1970.5,4380.0,-542.5,4876.29
126.0,195.0,-145.0,38.5,941.5,1176.0,-1105.0,46.5
217.0,750.0,-81.25,2095.905,1578.5,4506.0,-626.875,2103.905
286.176470588,1395.0,50.0,169.12,2062.73529412,8376.0,357.5,177.12
136.5,342.0,-141.25,272.055,1015.0,2058.0,-1076.875,280.055
126.0,855.0,-25.0,38.5,941.5,5136.0,-205.0,46.5
126.0,291.0,-148.75,38.5,941.5,1752.0,-1133.125,46.5
126.0,243.0,-115.0,38.5,941.5,1464.0,-880.0,46.5
126.0,483.0,-130.0,38.5,941.5,2904.0,-992.5,46.5
126.0,264.0,-145.0,38.5,941.5,1590.0,-1105.0,46.5
344.666666667,435.0,-122.5,2761.01,2472.16666667,2616.0,-936.25,2769.01
126.0,267.0,-137.5,38.5,941.5,1608.0,-1048.75,46.5
126.0,411.0,-122.5,38.5,941.5,2472.0,-936.25,46.5
342.066666667,555.0,-85.0,16719.36,2453.96666667,3336.0,-655.0,16727.36
143.5,378.0,-141.25,2895.795,1064.0,2274.0,-1076.875,2903.795
217.0,657.0,-103.75,9504.425,1578.5,3948.0,-795.625,9512.425
147.0,387.0,-130.0,35145.6,1088.5,2328.0,-992.5,35153.6
126.0,225.0,-122.5,38.5,941.5,1356.0,-936.25,46.5
133.0,1239.0,35.0,56.21,990.5,7440.0,245.0,64.21
140.0,387.0,-137.5,515.06,1039.5,2328.0,-1048.75,523.06
126.0,846.0,23.75,38.5,941.5,5082.0,160.625,46.5
126.0,333.0,-145.0,38.5,941.5,2004.0,-1105.0,46.5
126.0,567.0,-107.5,38.5,941.5,3408.0,-823.75,46.5
126.0,363.0,-137.5,38.5,941.5,2184.0,-1048.75,46.5
158.2,405.0,-130.0,232.54,1166.9,2436.0,-992.5,240.54
140.0,579.0,-115.0,1160.32,1039.5,3480.0,-880.0,1168.32
126.0,387.0,-130.0,38.5,941.5,2328.0,-992.5,46.5
226.333333333,933.0,222.5,38.5,1643.83333333,5604.0,1651.25,46.5
168.0,426.0,-122.5,1881.845,1235.5,2562.0,-936.25,1889.845
158.0,465.0,-107.5,1852.83,1165.5,2796.0,-823.75,1860.83
126.0,207.0,-137.5,38.5,941.5,1248.0,-1048.75,46.5
192.5,513.0,-118.75,3231.2,1407.0,3084.0,-908.125,3239.2
126.0,555.0,-92.5,38.5,941.5,3336.0,-711.25,46.5
210.0,306.0,-148.75,781.69,1529.5,1842.0,-1133.125,789.69
143.5,765.0,-77.5,371.665,1064.0,4596.0,-598.75,379.665
142.545454545,405.0,-130.0,54.18,1057.31818182,2436.0,-992.5,62.18
133.0,417.0,-130.0,308.63,990.5,2508.0,-992.5,316.63
126.0,261.0,-160.0,38.5,941.5,1572.0,-1217.5,46.5
126.0,405.0,-130.0,38.5,941.5,2436.0,-992.5,46.5
154.0,351.0,-137.5,22009.82,1137.5,2112.0,-1048.75,22017.82
126.0,255.0,-145.0,38.5,941.5,1536.0,-1105.0,46.5
665.0,309.0,-137.5,1196.79,4714.5,1860.0,-1048.75,1204.79
126.0,309.0,-145.0,38.5,941.5,1860.0,-1105.0,46.5
157.5,639.0,-85.0,3434.41,1162.0,3840.0,-655.0,3442.41
126.736842105,555.0,-100.0,38.5,946.657894737,3336.0,-767.5,46.5
126.0,387.0,-137.5,38.5,941.5,2328.0,-1048.75,46.5
140.0,633.0,-92.5,438.48,1039.5,3804.0,-711.25,446.48
146.416666667,414.0,-126.25,1798.79,1084.41666667,2490.0,-964.375,1806.79
168.0,327.0,-137.5,899.64,1235.5,1968.0,-1048.75,907.64
147.0,492.0,-126.25,1867.25,1088.5,2958.0,-964.375,1875.25
280.0,633.0,-92.5,21539.56,2019.5,3804.0,-711.25,21547.56
126.0,684.0,-32.5,38.5,941.5,4110.0,-261.25,46.5
126.0,363.0,-137.5,38.5,941.5,2184.0,-1048.75,46.5
133.0,483.0,-122.5,211.19,990.5,2904.0,-936.25,219.19
217.0,609.0,-100.0,637.35,1578.5,3660.0,-767.5,645.35
126.0,225.0,-160.0,38.5,941.5,1356.0,-1217.5,46.5
140.0,831.0,-40.0,1686.16,1039.5,4992.0,-317.5,1694.16
126.0,285.0,-145.0,38.5,941.5,1716.0,-1105.0,46.5
126.0,759.0,-62.5,38.5,941.5,4560.0,-486.25,46.5
140.0,633.0,-107.5,556.78,1039.5,3804.0,-823.75,564.78
126.0,285.0,-148.75,38.5,941.5,1716.0,-1133.125,46.5
147.0,387.0,-137.5,73.29,1088.5,2328.0,-1048.75,81.29
312.666666667,477.0,-115.0,29637.51,2248.16666667,2868.0,-880.0,29645.51
211.5,1143.0,1.25,389.305,1540.0,6864.0,-8.125,397.305
140.0,339.0,-137.5,2439.5,1039.5,2040.0,-1048.75,2447.5
138.25,366.0,-137.5,365.015,1027.25,2202.0,-1048.75,373.015
126.0,393.0,-137.5,38.5,941.5,2364.0,-1048.75,46.5
126.0,354.0,-145.0,38.5,941.5,2130.0,-1105.0,46.5
126.0,363.0,-17.5,38.5,941.5,2184.0,-148.75,46.5
210.0,786.0,-66.25,715.61,1529.5,4722.0,-514.375,723.61
133.0,273.0,-145.0,862.33,990.5,1644.0,-1105.0,870.33
126.0,249.0,-152.5,38.5,941.5,1500.0,-1161.25,46.5
138.6,819.0,-55.0,317.66,1029.7,4920.0,-430.0,325.66
147.0,330.0,-137.5,91.84,1088.5,1986.0,-1048.75,99.84
437.5,960.0,-40.0,4770.465,3122.0,5766.0,-317.5,4778.465
196.0,351.0,-137.5,1579.41,1431.5,2112.0,-1048.75,1587.41
183.555555556,561.0,-70.0,2336.11,1344.38888889,3372.0,-542.5,2344.11
126.0,255.0,-152.5,38.5,941.5,1536.0,-1161.25,46.5
214.666666667,417.0,-130.0,826.0,1562.16666667,2508.0,-992.5,834.0
133.0,705.0,-70.0,110.67,990.5,4236.0,-542.5,118.67
344.75,426.0,-126.25,38.5,2472.75,2562.0,-964.375,46.5
175.0,561.0,-107.5,6036.52,1284.5,3372.0,-823.75,6044.52
161.0,429.0,-137.5,1391.53,1186.5,2580.0,-1048.75,1399.53
1932.0,501.0,-122.5,4010.16,13583.5,3012.0,-936.25,4018.16
133.0,297.0,-145.0,266.07,990.5,1788.0,-1105.0,274.07
203.0,819.0,-40.0,1310.61,1480.5,4920.0,-317.5,1318.61
133.0,339.0,-137.5,151.34,990.5,2040.0,-1048.75,159.34
193.2,375.0,-137.5,150.22,1411.9,2256.0,-1048.75,158.22
192.5,570.0,-103.75,16740.64,1407.0,3426.0,-795.625,16748.64
220.0,753.0,-62.5,3614.94,1599.5,4524.0,-486.25,3622.94
161.0,411.0,-137.5,8548.61,1186.5,2472.0,-1048.75,8556.61
133.0,1113.0,5.0,204.82,990.5,6684.0,20.0,212.82
240.333333333,441.0,-118.75,1035.125,1741.83333333,2652.0,-908.125,1043.125
133.0,369.0,-137.5,551.74,990.5,2220.0,-1048.75,559.74
133.0,417.0,-130.0,1364.3,990.5,2508.0,-992.5,1372.3
154.0,813.0,-55.0,240.8,1137.5,4884.0,-430.0,248.8
126.0,882.0,-55.0,38.5,941.5,5298.0,-430.0,46.5
126.0,327.0,-145.0,38.5,941.5,1968.0,-1105.0,46.5
168.0,375.0,-133.75,576.24,1235.5,2256.0,-1020.625,584.24
133.0,345.0,-137.5,1039.22,990.5,2076.0,-1048.75,1047.22
126.0,267.0,-152.5,38.5,941.5,1608.0,-1161.25,46.5
126.0,534.0,-92.5,38.5,941.5,3210.0,-711.25,46.5
126.0,285.0,-137.5,38.5,941.5,1716.0,-1048.75,46.5
126.0,1107.0,-17.5,38.5,941.5,6648.0,-148.75,46.5
136.181818182,483.0,-107.5,68.46,1012.77272727,2904.0,-823.75,76.46
144.2,495.0,-118.75,38.5,1068.9,2976.0,-908.125,46.5
196.0,513.0,-122.5,778.68,1431.5,3084.0,-936.25,786.68
126.0,456.0,-133.75,38.5,941.5,2742.0,-1020.625,46.5
199.5,336.0,-126.25,7982.625,1456.0,2022.0,-964.375,7990.625
156.333333333,375.0,-130.0,2607.36,1153.83333333,2256.0,-992.5,2615.36
133.0,471.0,-115.0,663.67,990.5,2832.0,-880.0,671.67
138.25,360.0,-137.5,482.79,1027.25,2166.0,-1048.75,490.79
126.0,273.0,-145.0,38.5,941.5,1644.0,-1105.0,46.5
129.5,408.0,-122.5,483.385,966.0,2454.0,-936.25,491.385
210.0,591.0,-85.0,746.62,1529.5,3552.0,-655.0,754.62
126.0,213.0,-160.0,38.5,941.5,1284.0,-1217.5,46.5
133.0,453.0,-122.5,3499.3,990.5,2724.0,-936.25,3507.3
140.0,1155.0,57.5,922.32,1039.5,6936.0,413.75,930.32
140.0,1611.0,50.0,2114.14,1039.5,9672.0,357.5,2122.14
182.0,699.0,-85.0,1192.94,1333.5,4200.0,-655.0,1200.94
308.0,489.0,-107.5,20713.56,2215.5,2940.0,-823.75,20721.56
133.0,435.0,-130.0,653.66,990.5,2616.0,-992.5,661.66
388.5,363.0,-133.75,12372.535,2779.0,2184.0,-1020.625,12380.535
198.0,933.0,-55.0,7859.53,1445.5,5604.0,-430.0,7867.53
707.0,1311.0,20.0,10493.91,5008.5,7872.0,132.5,10501.91
126.0,933.0,-17.5,38.5,941.5,5604.0,-148.75,46.5
126.0,303.0,-115.0,38.5,941.5,1824.0,-880.0,46.5
147.0,1161.0,-17.5,236.88,1088.5,6972.0,-148.75,244.88
126.0,255.0,-160.0,38.5,941.5,1536.0,-1217.5,46.5
143.5,387.0,-130.0,689.675,1064.0,2328.0,-992.5,697.675
161.0,351.0,-137.5,2745.33,1186.5,2112.0,-1048.75,2753.33
382.666666667,570.0,-111.25,5084.485,2738.16666667,3426.0,-851.875,5092.485
578.666666667,393.0,-130.0,1362.41,4110.16666667,2364.0,-992.5,1370.41
168.0,357.0,-137.5,9326.66,1235.5,2148.0,-1048.75,9334.66
129.5,912.0,-43.75,2546.845,966.0,5478.0,-345.625,2554.845
133.0,435.0,-130.0,862.33,990.5,2616.0,-992.5,870.33
126.0,315.0,170.0,38.5,941.5,1896.0,1257.5,46.5
147.0,423.0,-130.0,130.69,1088.5,2544.0,-992.5,138.69
135.333333333,384.0,-118.75,254.065,1006.83333333,2310.0,-908.125,262.065
126.0,519.0,-122.5,38.5,941.5,3120.0,-936.25,46.5
217.0,417.0,-130.0,887.6,1578.5,2508.0,-992.5,895.6
126.0,189.0,-152.5,38.5,941.5,1140.0,-1161.25,46.5
126.0,231.0,-130.0,38.5,941.5,1392.0,-992.5,46.5
133.0,381.0,-122.5,781.97,990.5,2292.0,-936.25,789.97
126.0,321.0,-137.5,38.5,941.5,1932.0,-1048.75,46.5
126.0,423.0,-115.0,38.5,941.5,2544.0,-880.0,46.5
126.0,477.0,-115.0,38.5,941.5,2868.0,-880.0,46.5
151.666666667,729.0,-2.5,38.5,1121.16666667,4380.0,-36.25,46.5
126.0,261.0,-152.5,38.5,941.5,1572.0,-1161.25,46.5
143.5,339.0,-111.25,643.79,1064.0,2040.0,-851.875,651.79
140.0,315.0,-137.5,1461.6,1039.5,1896.0,-1048.75,1469.6
133.0,363.0,-130.0,2452.8,990.5,2184.0,-992.5,2460.8
126.0,528.0,-92.5,38.5,941.5,3174.0,-711.25,46.5
126.0,267.0,-145.0,38.5,941.5,1608.0,-1105.0,46.5
155.4,501.0,-100.0,829.36,1147.3,3012.0,-767.5,837.36
154.583333333,774.0,-58.75,5339.565,1141.58333333,4650.0,-458.125,5347.565
192.5,336.0,-118.75,38.5,1407.0,2022.0,-908.125,46.5
140.0,1101.0,-32.5,2880.5,1039.5,6612.0,-261.25,2888.5
126.0,219.0,-152.5,38.5,941.5,1320.0,-1161.25,46.5
133.0,363.0,-137.5,5418.28,990.5,2184.0,-1048.75,5426.28
126.0,831.0,-55.0,38.5,941.5,4992.0,-430.0,46.5
147.636363636,435.0,-130.0,298.27,1092.95454545,2616.0,-992.5,306.27
206.5,792.0,-66.25,935.865,1505.0,4758.0,-514.375,943.865
215.833333333,894.0,-43.75,1010.345,1570.33333333,5370.0,-345.625,1018.345
126.0,351.0,-107.5,38.5,941.5,2112.0,-823.75,46.5
177.578947368,573.0,-100.0,1291.22,1302.55263158,3444.0,-767.5,1299.22
189.0,627.0,-100.0,2957.92,1382.5,3768.0,-767.5,2965.92
126.0,243.0,-145.0,38.5,941.5,1464.0,-1105.0,46.5
126.0,720.0,-58.75,38.5,941.5,4326.0,-458.125,46.5
240.333333333,243.0,-137.5,38.5,1741.83333333,1464.0,-1048.75,46.5
126.0,1593.0,50.0,38.5,941.5,9564.0,357.5,46.5
150.5,456.0,-107.5,1011.115,1113.0,2742.0,-823.75,1019.115
126.0,309.0,-152.5,38.5,941.5,1860.0,-1161.25,46.5
182.0,459.0,-122.5,1909.88,1333.5,2760.0,-936.25,1917.88
140.0,393.0,-130.0,2225.16,1039.5,2364.0,-992.5,2233.16
147.0,387.0,-137.5,499.52,1088.5,2328.0,-1048.75,507.52
126.0,519.0,-107.5,38.5,941.5,3120.0,-823.75,46.5
126.0,492.0,-163.75,38.5,941.5,2958.0,-1245.625,46.5
217.583333333,534.0,-115.0,1688.89,1582.58333333,3210.0,-880.0,1696.89
126.0,309.0,-137.5,38.5,941.5,1860.0,-1048.75,46.5
135.333333333,381.0,-122.5,396.62,1006.83333333,2292.0,-936.25,404.62
149.333333333,261.0,-152.5,38.5,1104.83333333,1572.0,-1161.25,46.5
140.0,435.0,-122.5,1657.88,1039.5,2616.0,-936.25,1665.88
126.0,339.0,-145.0,38.5,941.5,2040.0,-1105.0,46.5
133.0,357.0,-130.0,114.73,990.5,2148.0,-992.5,122.73
126.0,387.0,-130.0,38.5,941.5,2328.0,-992.5,46.5
126.0,237.0,-160.0,38.5,941.5,1428.0,-1217.5,46.5
147.0,363.0,-137.5,1156.68,1088.5,2184.0,-1048.75,1164.68
158.666666667,486.0,-122.5,827.995,1170.16666667,2922.0,-936.25,835.995
189.0,759.0,-85.0,8530.69,1382.5,4560.0,-655.0,8538.69
133.0,519.0,-115.0,343.98,990.5,3120.0,-880.0,351.98
128.0,315.0,-137.5,38.5,955.5,1896.0,-1048.75,46.5
126.0,543.0,-107.5,38.5,941.5,3264.0,-823.75,46.5
126.0,261.0,-152.5,38.5,941.5,1572.0,-1161.25,46.5
126.0,507.0,-122.5,38.5,941.5,3048.0,-936.25,46.5
336.0,600.0,-88.75,11148.585,2411.5,3606.0,-683.125,11156.585
285.25,603.0,-100.0,1334.55,2056.25,3624.0,-767.5,1342.55
210.0,921.0,-32.5,4602.71,1529.5,5532.0,-261.25,4610.71
126.0,225.0,-160.0,38.5,941.5,1356.0,-1217.5,46.5
161.0,411.0,-133.75,1329.51,1186.5,2472.0,-1020.625,1337.51
203.0,615.0,-107.5,1685.39,1480.5,3696.0,-823.75,1693.39
457.333333333,531.0,-115.0,7386.26,3260.83333333,3192.0,-880.0,7394.26
337.689655172,855.0,-55.0,1076.81,2423.3275862,5136.0,-430.0,1084.81
140.0,459.0,-122.5,556.64,1039.5,2760.0,-936.25,564.64
144.666666667,495.0,-122.5,265.545,1072.16666667,2976.0,-936.25,273.545
192.5,639.0,-85.0,2267.755,1407.0,3840.0,-655.0,2275.755
133.0,459.0,-115.0,613.9,990.5,2760.0,-880.0,621.9
134.4,462.0,-130.0,38.5,1000.3,2778.0,-992.5,46.5
224.0,486.0,-118.75,1248.835,1627.5,2922.0,-908.125,1256.835
126.0,237.0,-160.0,38.5,941.5,1428.0,-1217.5,46.5
168.0,381.0,-137.5,969.08,1235.5,2292.0,-1048.75,977.08
126.0,243.0,-145.0,38.5,941.5,1464.0,-1105.0,46.5
209.5,1311.0,1.25,13387.535,1526.0,7872.0,-8.125,13395.535
126.0,831.0,-62.5,38.5,941.5,4992.0,-486.25,46.5
133.0,1023.0,-17.5,190.4,990.5,6144.0,-148.75,198.4
280.0,474.0,-122.5,36483.125,2019.5,2850.0,-936.25,36491.125
126.0,441.0,-122.5,38.5,941.5,2652.0,-936.25,46.5
126.0,375.0,-100.0,38.5,941.5,2256.0,-767.5,46.5
168.0,891.0,-55.0,4933.95,1235.5,5352.0,-430.0,4941.95
126.0,351.0,-145.0,38.5,941.5,2112.0,-1105.0,46.5
196.0,399.0,-130.0,2283.47,1431.5,2400.0,-992.5,2291.47
153.125,1092.0,-2.5,199.15,1131.375,6558.0,-36.25,207.15
126.0,309.0,-145.0,38.5,941.5,1860.0,-1105.0,46.5
126.0,423.0,-137.5,38.5,941.5,2544.0,-1048.75,46.5
126.0,441.0,-130.0,38.5,941.5,2652.0,-992.5,46.5
126.0,231.0,-160.0,38.5,941.5,1392.0,-1217.5,46.5
210.0,393.0,-137.5,2620.45,1529.5,2364.0,-1048.75,2628.45
133.0,351.0,-137.5,134.47,990.5,2112.0,-1048.75,142.47
126.0,291.0,-152.5,38.5,941.5,1752.0,-1161.25,46.5
140.0,627.0,-96.25,2124.43,1039.5,3768.0,-739.375,2132.43
126.0,219.0,-160.0,38.5,941.5,1320.0,-1217.5,46.5
126.0,273.0,-152.5,38.5,941.5,1644.0,-1161.25,46.5
203.0,753.0,-85.0,1168.93,1480.5,4524.0,-655.0,1176.93
182.0,465.0,-100.0,3949.68,1333.5,2796.0,-767.5,3957.68
387.333333333,531.0,-130.0,10851.47,2770.83333333,3192.0,-992.5,10859.47
154.0,927.0,-47.5,689.36,1137.5,5568.0,-373.75,697.36
140.0,1461.0,72.5,521.36,1039.5,8772.0,526.25,529.36
126.0,333.0,-107.5,38.5,941.5,2004.0,-823.75,46.5
154.0,390.0,-141.25,115.85,1137.5,2346.0,-1076.875,123.85
126.0,381.0,-130.0,38.5,941.5,2292.0,-992.5,46.5
126.0,363.0,-133.75,38.5,941.5,2184.0,-1020.625,46.5
128.692307692,477.0,-122.5,38.5,960.346153846,2868.0,-936.25,46.5
134.166666667,396.0,-130.0,184.345,998.666666667,2382.0,-992.5,192.345
133.0,489.0,-115.0,255.64,990.5,2940.0,-880.0,263.64
126.0,426.0,-122.5,38.5,941.5,2562.0,-936.25,46.5
196.0,669.0,-85.0,453.46,1431.5,4020.0,-655.0,461.46
129.5,372.0,-118.75,202.195,966.0,2238.0,-908.125,210.195
126.0,387.0,-130.0,38.5,941.5,2328.0,-992.5,46.5
133.0,405.0,-130.0,659.05,990.5,2436.0,-992.5,667.05
126.0,255.0,-115.0,38.5,941.5,1536.0,-880.0,46.5
131.833333333,687.0,-51.25,528.5,982.333333333,4128.0,-401.875,536.5
137.666666667,381.0,-137.5,1762.53,1023.16666667,2292.0,-1048.75,1770.53
371.0,651.0,-92.5,116.9,2656.5,3912.0,-711.25,124.9
245.0,609.0,-77.5,451.22,1774.5,3660.0,-598.75,459.22
172.666666667,501.0,-115.0,3381.84,1268.16666667,3012.0,-880.0,3389.84
140.0,456.0,-100.0,50.82,1039.5,2742.0,-767.5,58.82
126.0,453.0,-77.5,38.5,941.5,2724.0,-598.75,46.5
126.0,465.0,-160.0,38.5,941.5,2796.0,-1217.5,46.5
144.666666667,351.0,-115.0,133.35,1072.16666667,2112.0,-880.0,141.35
133.0,507.0,-115.0,1351.7,990.5,3048.0,-880.0,1359.7
126.0,609.0,-88.75,38.5,941.5,3660.0,-683.125,46.5
152.25,417.0,-103.75,1188.74,1125.25,2508.0,-795.625,1196.74
126.0,993.0,-17.5,38.5,941.5,5964.0,-148.75,46.5
140.0,789.0,-70.0,582.96,1039.5,4740.0,-542.5,590.96
126.0,237.0,-160.0,38.5,941.5,1428.0,-1217.5,46.5
126.0,321.0,-145.0,38.5,941.5,1932.0,-1105.0,46.5
126.0,375.0,-137.5,38.5,941.5,2256.0,-1048.75,46.5
471.470588235,1557.0,72.5,7219.52,3359.79411765,9348.0,526.25,7227.52
133.0,645.0,-32.5,7002.87,990.5,3876.0,-261.25,7010.87
140.0,675.0,-85.0,868.7,1039.5,4056.0,-655.0,876.7
129.5,324.0,-145.0,38.5,966.0,1950.0,-1105.0,46.5
133.0,351.0,-137.5,485.03,990.5,2112.0,-1048.75,493.03
140.0,405.0,-130.0,38.5,1039.5,2436.0,-992.5,46.5
147.0,822.0,-6.25,734.23,1088.5,4938.0,-64.375,742.23
126.0,315.0,-122.5,38.5,941.5,1896.0,-936.25,46.5
420.0,651.0,-77.5,13907.25,2999.5,3912.0,-598.75,13915.25
199.5,477.0,-118.75,1635.095,1456.0,2868.0,-908.125,1643.095
126.0,219.0,-160.0,38.5,941.5,1320.0,-1217.5,46.5
196.0,471.0,-115.0,1430.94,1431.5,2832.0,-880.0,1438.94
129.5,714.0,-81.25,335.895,966.0,4290.0,-626.875,343.895
154.0,555.0,-100.0,909.37,1137.5,3336.0,-767.5,917.37
126.0,285.0,-145.0,38.5,941.5,1716.0,-1105.0,46.5
126.0,297.0,-145.0,38.5,941.5,1788.0,-1105.0,46.5
603.555555555,915.0,-40.0,6929.44,4284.38888889,5496.0,-317.5,6937.44
126.0,1245.0,12.5,38.5,941.5,7476.0,76.25,46.5
147.0,567.0,-96.25,665.21,1088.5,3408.0,-739.375,673.21
128.333333333,615.0,-100.0,38.5,957.833333333,3696.0,-767.5,46.5
140.0,507.0,-115.0,171.22,1039.5,3048.0,-880.0,179.22
134.75,429.0,-133.75,196.56,1002.75,2580.0,-1020.625,204.56
144.2,315.0,-182.5,4083.31,1068.9,1896.0,-1386.25,4091.31
239.4,807.0,-70.0,2652.65,1735.3,4848.0,-542.5,2660.65
623.0,1059.0,-47.5,45608.43,4420.5,6360.0,-373.75,45616.43
231.0,450.0,-118.75,6107.045,1676.5,2706.0,-908.125,6115.045
126.0,777.0,-17.5,38.5,941.5,4668.0,-148.75,46.5
353.0,447.0,-122.5,2395.47,2530.5,2688.0,-936.25,2403.47
178.0,579.0,-100.0,10079.02,1305.5,3480.0,-767.5,10087.02
1778.0,405.0,-130.0,6358.1,12505.5,2436.0,-992.5,6366.1
126.0,1143.0,12.5,38.5,941.5,6864.0,76.25,46.5
203.0,687.0,-77.5,1928.29,1480.5,4128.0,-598.75,1936.29
236.25,1053.0,-51.25,3392.34,1713.25,6324.0,-401.875,3400.34
126.0,249.0,-70.0,38.5,941.5,1500.0,-542.5,46.5
537.833333333,837.0,-58.75,4357.045,3824.33333333,5028.0,-458.125,4365.045
182.0,1161.0,12.5,53852.68,1333.5,6972.0,76.25,53860.68
133.0,363.0,-137.5,47.53,990.5,2184.0,-1048.75,55.53
126.0,240.0,-141.25,38.5,941.5,1446.0,-1076.875,46.5
140.0,558.0,-111.25,334.635,1039.5,3354.0,-851.875,342.635
126.0,261.0,-160.0,38.5,941.5,1572.0,-1217.5,46.5
133.0,345.0,-115.0,143.08,990.5,2076.0,-880.0,151.08
147.0,624.0,-92.5,38.5,1088.5,3750.0,-711.25,46.5
126.0,621.0,-130.0,38.5,941.5,3732.0,-992.5,46.5
231.933333333,615.0,-107.5,138.39,1683.03333333,3696.0,-823.75,146.39
126.0,621.0,-100.0,38.5,941.5,3732.0,-767.5,46.5
126.0,561.0,-115.0,38.5,941.5,3372.0,-880.0,46.5
126.0,513.0,-130.0,38.5,941.5,3084.0,-992.5,46.5
126.0,225.0,-152.5,38.5,941.5,1356.0,-1161.25,46.5
126.0,357.0,-152.5,38.5,941.5,2148.0,-1161.25,46.5
385.0,486.0,-133.75,2628.85,2754.5,2922.0,-1020.625,2636.85
126.0,459.0,-130.0,38.5,941.5,2760.0,-992.5,46.5
140.0,357.0,-137.5,243.74,1039.5,2148.0,-1048.75,251.74
234.888888889,357.0,-137.5,764.96,1703.72222222,2148.0,-1048.75,772.96
126.0,513.0,-130.0,38.5,941.5,3084.0,-992.5,46.5
140.0,429.0,-130.0,166.04,1039.5,2580.0,-992.5,174.04
126.0,492.0,-88.75,38.5,941.5,2958.0,-683.125,46.5
126.0,876.0,-55.0,38.5,941.5,5262.0,-430.0,46.5
189.0,783.0,-70.0,3416.805,1382.5,4704.0,-542.5,3424.805
126.0,477.0,-85.0,38.5,941.5,2868.0,-655.0,46.5
406.0,435.0,-130.0,52345.3,2901.5,2616.0,-992.5,52353.3
129.5,294.0,-148.75,509.355,966.0,1770.0,-1133.125,517.355
126.0,471.0,-130.0,38.5,941.5,2832.0,-992.5,46.5
126.0,1089.0,-2.5,38.5,941.5,6540.0,-36.25,46.5
322.0,915.0,-58.75,28141.855,2313.5,5496.0,-458.125,28149.855
126.0,597.0,-92.5,38.5,941.5,3588.0,-711.25,46.5
126.0,147.0,-175.0,38.5,941.5,888.0,-1330.0,46.5
221.2,411.0,-137.5,2600.22,1607.9,2472.0,-1048.75,2608.22
371.0,1020.0,-40.0,2810.325,2656.5,6126.0,-317.5,2818.325
506.739130435,897.0,-47.5,1992.13,3606.67391304,5388.0,-373.75,2000.13
161.0,363.0,-145.0,417.13,1186.5,2184.0,-1105.0,425.13
126.0,426.0,-122.5,38.5,941.5,2562.0,-936.25,46.5
126.0,873.0,215.0,38.5,941.5,5244.0,1595.0,46.5
152.0,477.0,-107.5,130.9,1123.5,2868.0,-823.75,138.9
182.0,1287.0,57.5,6029.1,1333.5,7728.0,413.75,6037.1
126.0,468.0,-115.0,38.5,941.5,2814.0,-880.0,46.5
209.25,642.0,-88.75,1466.15,1524.25,3858.0,-683.125,1474.15
140.0,387.0,-130.0,49.84,1039.5,2328.0,-992.5,57.84
155.076923077,519.0,-115.0,2443.77,1145.03846154,3120.0,-880.0,2451.77
126.0,507.0,-70.0,38.5,941.5,3048.0,-542.5,46.5
126.0,279.0,-160.0,38.5,941.5,1680.0,-1217.5,46.5
179.666666667,759.0,-47.5,1686.16,1317.16666667,4560.0,-373.75,1694.16
140.0,951.0,-58.75,489.405,1039.5,5712.0,-458.125,497.405
157.5,588.0,-81.25,13631.485,1162.0,3534.0,-626.875,13639.485
129.5,489.0,-130.0,6979.525,966.0,2940.0,-992.5,6987.525
126.0,303.0,-145.0,38.5,941.5,1824.0,-1105.0,46.5
129.5,261.0,-152.5,38.5,966.0,1572.0,-1161.25,46.5
126.0,429.0,-122.5,38.5,941.5,2580.0,-936.25,46.5
150.0,357.0,-145.0,249.13,1109.5,2148.0,-1105.0,257.13
126.0,459.0,-115.0,38.5,941.5,2760.0,-880.0,46.5
238.0,393.0,-137.5,1757.28,1725.5,2364.0,-1048.75,1765.28
126.0,327.0,-145.0,38.5,941.5,1968.0,-1105.0,46.5
126.0,414.0,-115.0,38.5,941.5,2490.0,-880.0,46.5
486.666666667,759.0,-70.0,5470.71,3466.16666667,4560.0,-542.5,5478.71
126.0,261.0,-137.5,38.5,941.5,1572.0,-1048.75,46.5
127.166666667,342.0,-141.25,38.5,949.666666667,2058.0,-1076.875,46.5
133.0,1257.0,-10.0,459.13,990.5,7548.0,-92.5,467.13
126.0,309.0,-160.0,38.5,941.5,1860.0,-1217.5,46.5
126.0,378.0,-133.75,38.5,941.5,2274.0,-1020.625,46.5
126.0,273.0,-152.5,38.5,941.5,1644.0,-1161.25,46.5
392.0,465.0,-130.0,16880.43,2803.5,2796.0,-992.5,16888.43
282.8,849.0,-70.0,5246.57,2039.1,5100.0,-542.5,5254.57
546.0,357.0,-137.5,88.9,3881.5,2148.0,-1048.75,96.9
245.0,747.0,-70.0,3367.91,1774.5,4488.0,-542.5,3375.91
424.666666667,633.0,-100.0,8277.43,3032.16666667,3804.0,-767.5,8285.43
